ReportingResultId,GeographicAreaId,GeographicAreaName,GeographicAreaCode_ISO3,GeographicAreaCode_ISO2,ComponentId,ComponentName,ReportingResultIndicatorId,ReportingResultIndicatorName,ReportingResultValue,ReportingResultYear,ReportingResultSemester,ReportingResultSource,MeetsFinancialCriteria
9b2057d1-8580-46b6-84bf-ed31f67b006e,39b465f8-a7a8-4793-9493-a51935a1d693,Guinea-Bissau,GNB,GW,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,104211,2007,2,Mid 2008 Global Fund Results.,True
18ce8596-0fa3-49cc-a450-ed3216584ee7,9fa56c37-6f5d-4f04-a8ef-d41b4b7e1502,Sao Tome and Principe,STP,ST,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,229489,2015,2,Mid 2016 Global Fund Results.,True
218f84ae-8a99-4252-a234-ed429de2a382,7b433a8d-92ac-4557-beab-13ceee659690,Philippines,PHL,PH,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,8464,2014,2,Mid 2015 Global Fund Results.,True
75211df7-999d-4261-a863-ed579d28deeb,8821256b-ea63-4407-adbf-3ddf43878055,Congo (Democratic Republic),COD,CD,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),252284,2006,2,Mid 2007 Global Fund Results.,True
8d410e1a-9c61-4696-be1e-ed7586829da4,783da83c-cc7d-4eac-8145-d4deba77606d,Bulgaria,BGR,BG,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,327,2009,2,Mid 2010 Global Fund Results.,True
5016a26e-e944-425d-a82f-ed89ab189518,bb0182e7-608f-4b8b-9076-8d8bfd65331c,Cuba,CUB,CU,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,14786,2015,2,Mid 2016 Global Fund Results.,True
f1836785-b73c-47f9-b829-ed93aa9d7147,b3174ce7-b534-4296-bade-cea09beeeb04,Mali,MLI,ML,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,723559,2010,2,Mid 2011 Global Fund Results.,True
eaab964f-409c-49ae-9136-edca0f3c9bc2,4481cd2e-cbe1-4459-a0b1-75309a583cef,Iraq,IRQ,IQ,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),15164,2012,2,Mid 2013 Global Fund Results.,True
a2324fd4-ffd8-49cf-9475-edd44344a3d8,ed3fb9ed-a462-4743-b6d3-12b20f363974,Côte d'Ivoire,CIV,CI,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,9867,2009,2,Mid 2010 Global Fund Results.,True
a3a97eb3-3c85-400b-bdf2-ede2a09cae6f,38565614-b542-4558-96f5-6c0ab3e36f97,Honduras,HND,HN,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,10457,2015,2,Mid 2016 Global Fund Results.,True
38313dd7-4499-4427-9cf5-edfcd84fc5e9,9e8b8568-adaa-4b26-af09-da5b112c51e7,Uganda,UGA,UG,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,7747621,2011,2,Mid 2012 Global Fund Results.,True
17af77cd-d529-46e2-a18d-ee14983564e4,9da0b8b2-7521-4c14-ab9a-7f1140e5247a,Timor-Leste,TLS,TL,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),1636,2007,2,Mid 2008 Global Fund Results.,True
3b978456-edaa-40db-843d-ee16d751fc7a,c5cf823c-3aaf-4237-adff-e734cb741fa1,El Salvador,SLV,SV,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),4031,2011,2,Mid 2012 Global Fund Results.,True
f73a32cf-b31b-4e59-80b9-ee308895d60a,b3d59122-9d71-4df9-ae0e-9e4b1b315de8,Myanmar,MMR,MM,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,45732,2012,2,Mid 2013 Global Fund Results.,True
b2c7ccb0-172e-41a5-8ba3-ee7f26ed74a0,ec4cbe95-b688-4ab8-bb5b-61f6d90910a9,Uzbekistan,UZB,UZ,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,114507,2015,2,Mid 2016 Global Fund Results.,True
cd0719df-a14e-4665-b279-ee8c4e102e99,6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35,Eritrea,ERI,ER,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),823,2008,2,Mid 2009 Global Fund Results.,True
aa318cf1-06ad-44c7-a631-eeaa2f71a6a4,7b433a8d-92ac-4557-beab-13ceee659690,Philippines,PHL,PH,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,1588901,2009,2,Mid 2010 Global Fund Results.,True
6b40ec99-bea9-4441-8fe0-eeaac2bedc33,5f1b1f25-2479-438c-a84f-8093d3477a36,Burkina Faso,BFA,BF,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,20217809,2015,2,Mid 2016 Global Fund Results.,True
303815ca-6d05-432e-adda-eeb07a0ec63a,b1fb9f3f-70c5-4cba-850c-5035b0868980,Benin,BEN,BJ,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),13002,2012,2,Mid 2013 Global Fund Results.,True
c56efc56-18ea-4a90-83b4-eeb8abc14c0b,d75fca8c-d7e4-4c8d-9c44-91d6112827c7,Cambodia,KHM,KH,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),40233,2010,2,Mid 2011 Global Fund Results.,True
78a2c405-380c-4a87-80ab-eebc5b037765,c34c5b40-98a0-4aa2-9501-f9290181a671,Tunisia,TUN,TN,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,461,2011,2,Mid 2012 Global Fund Results.,True
d6c297be-6784-45d8-b37f-eebc789339a3,8f5db665-828c-4560-b959-155d0e156a30,Belarus,BLR,BY,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),4771,2010,2,Mid 2011 Global Fund Results.,True
91799ec5-b59e-4fef-ba71-eed2a38910d7,332579ba-bfcb-4322-ba8a-61e37213d7a0,Comoros,COM,KM,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,12,2010,2,Mid 2011 Global Fund Results.,True
3e2f2467-1f5f-4e93-a524-eeea5d332400,430b8acd-ef36-4ef1-8231-0e730499d19a,Nigeria,NGA,NG,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),381162,2015,2,Mid 2016 Global Fund Results.,True
5307526a-bd6f-4334-9495-eeece5329cb6,0b4ea0b4-59bb-4357-94b1-bb0e8d1e57ed,Albania,ALB,AL,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,42,2016,2,Mid 2017 Global Fund Results.,True
6b463437-e38d-4760-8ea4-eefee3158121,a37a1d83-5b1b-4b7f-af9f-1808fdffd792,Guinea,GIN,GN,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,38844,2016,2,Mid 2017 Global Fund Results.,True
2ae09831-659c-4b06-a74f-ef0d7a90e218,6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35,Eritrea,ERI,ER,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,66229,2005,2,Mid 2006 Global Fund Results.,True
8e25056a-8528-4a36-91ab-ef329f123331,147e4a28-28b8-4a6d-91d2-2c17c312dfeb,Zimbabwe,ZWE,ZW,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,2304796,2011,2,Mid 2012 Global Fund Results.,True
d53fa29d-0e48-4a66-a297-ef3a12177916,b3d59122-9d71-4df9-ae0e-9e4b1b315de8,Myanmar,MMR,MM,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,2393875,2014,2,Mid 2015 Global Fund Results.,True
649d47e4-dfe6-47b2-a309-ef500c619bb7,8f5db665-828c-4560-b959-155d0e156a30,Belarus,BLR,BY,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),9952,2014,2,Mid 2015 Global Fund Results.,True
7876fbf0-d52f-4467-936b-ef8044b352c8,abd20e6f-1d8d-4fd0-964e-f429e276d3ac,Cameroon,CMR,CM,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,1962031,2009,2,Mid 2010 Global Fund Results.,True
94cd6539-e8bf-4a6a-8a00-efc2ee1e0f88,d7a14533-1ebf-45ef-b4a1-bcce46d6b5bd,Kosovo,QNA,XK,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),244,2006,2,Mid 2007 Global Fund Results.,True
214f8fb5-fa5e-4d5e-871b-efcc5dcf3e74,65cde444-a6b9-4286-bfb2-519fdfc91f81,South Sudan,SSD,SS,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),12468,2011,2,Mid 2012 Global Fund Results.,True
1a7a4d15-3a7d-41b4-8690-efcce4e04ab7,ccd66728-2585-4e48-a529-591ccfb81152,Mongolia,MNG,MN,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,4,2007,2,Mid 2008 Global Fund Results.,True
43d81aa6-4a50-4e1b-9503-efee7fa7f2fe,9da0b8b2-7521-4c14-ab9a-7f1140e5247a,Timor-Leste,TLS,TL,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,250068,2011,2,Mid 2012 Global Fund Results.,True
6555337c-0e27-4d3c-891c-f008ef2b8a50,19a42508-b05c-4128-a2ed-ff5eea6af30d,Tanzania (United Republic),TZA,TZ,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,50300,2005,2,Mid 2006 Global Fund Results.,True
18534f19-04f6-4c5e-810d-f01fcd0ef7a7,332579ba-bfcb-4322-ba8a-61e37213d7a0,Comoros,COM,KM,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,197645,2010,2,Mid 2011 Global Fund Results.,True
8b6b7fc6-5744-46cc-aea7-f035cd52e1c7,38565614-b542-4558-96f5-6c0ab3e36f97,Honduras,HND,HN,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),5565,2006,2,Mid 2007 Global Fund Results.,True
1b51085c-c6be-40d4-8690-f05466c3390c,bb0182e7-608f-4b8b-9076-8d8bfd65331c,Cuba,CUB,CU,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,5905,2010,2,Mid 2011 Global Fund Results.,True
86f24774-52e0-4f45-86d6-f06061c9acab,d9728bba-df64-4ff5-9968-f195de080917,Sierra Leone,SLE,SL,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),22846,2011,2,Mid 2012 Global Fund Results.,True
33e74c4b-452f-4700-b6a7-f06516aa20c5,7b433a8d-92ac-4557-beab-13ceee659690,Philippines,PHL,PH,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),15719,2009,2,Mid 2010 Global Fund Results.,True
a6142f09-4a9e-4710-90cb-f06d74d6ffa2,42cc3494-bc21-45e8-8c04-157e6290abfd,Equatorial Guinea,GNQ,GQ,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,859,2007,2,Mid 2008 Global Fund Results.,True
2086a347-0fe3-4fb4-8991-f0c43deed76b,79cc6298-8372-48b4-9712-b11eaba1a805,Korea (Democratic Peoples Republic),PRK,KP,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,300000,2010,2,Mid 2011 Global Fund Results.,True
33ebc759-c147-403a-96ac-f0cf28c887e3,b3d59122-9d71-4df9-ae0e-9e4b1b315de8,Myanmar,MMR,MM,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,76125,2014,2,Mid 2015 Global Fund Results.,True
72cea3e5-8fa2-4472-820e-f0e2ef621b62,56c65361-a920-473c-b1c7-76b842d66bae,Bolivia (Plurinational State),BOL,BO,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,28651,2008,2,Mid 2009 Global Fund Results.,True
5078f7fb-05f2-4334-b424-f0e81409024d,9e2e4c76-e3b7-480b-ba13-e1174183d95e,Moldova,MDA,MD,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),18376,2005,2,Mid 2006 Global Fund Results.,True
e2f56c6a-d9f0-48bc-827e-f10368d9f6db,65cde444-a6b9-4286-bfb2-519fdfc91f81,South Sudan,SSD,SS,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),15693,2012,2,Mid 2013 Global Fund Results.,True
0d1552c4-fffd-4e03-8832-f12952888ae7,d0e17d32-68e3-481a-9ca5-bac4e685c119,Indonesia,IDN,ID,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,199,2005,2,Mid 2006 Global Fund Results.,True
e87e2980-8263-4833-a0e4-f12fc19c5fb4,1095c077-a626-4f85-bd3f-42c01deceec8,Afghanistan,AFG,AF,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,365936,2007,2,Mid 2008 Global Fund Results.,True
e816c9aa-c93d-4335-9f9f-f131d801a2c3,683c158e-ec8a-4ce1-b9d0-ef1cc283ce23,Chile,CHL,CL,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,7324,2006,2,Mid 2007 Global Fund Results.,True
73fa3abc-b567-4664-906c-f1360d3dce1d,63887eb8-fa1d-45d5-8fd3-acbb7c2188c6,Central African Republic,CAF,CF,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,828007,2016,2,Mid 2017 Global Fund Results.,True
b21a4cac-1a4f-4820-8c1c-f14455c95141,56c65361-a920-473c-b1c7-76b842d66bae,Bolivia (Plurinational State),BOL,BO,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,551,2006,2,Mid 2007 Global Fund Results.,True
06098d02-941f-4983-90ea-f14866862552,63887eb8-fa1d-45d5-8fd3-acbb7c2188c6,Central African Republic,CAF,CF,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),2444,2005,2,Mid 2006 Global Fund Results.,True
27c3b304-affb-4450-abb4-f1835dde7181,5061c5f2-1100-4eed-9cff-83787e240c78,Ethiopia,ETH,ET,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,41578407,2016,2,Mid 2017 Global Fund Results.,True
824ebb6d-e9e7-44ae-8d18-f191dc8d5e28,4e114ee0-b689-436f-a9a4-6d8f0ff49d0b,Niger,NER,NE,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),8054,2007,2,Mid 2008 Global Fund Results.,True
893fec21-8b24-4955-89c3-f1a12fbcc3cf,57e3816a-7b6f-400d-9621-1c82042a7765,Dominican Republic,DOM,DO,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,10935,2008,2,Mid 2009 Global Fund Results.,True
18eea3bc-8a85-4756-8e1a-f1a44a7bf40c,780f55f5-d8cd-4189-944e-e2b82dcc317b,Congo,COG,CG,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,13695,2014,2,Mid 2015 Global Fund Results.,True
8f39feeb-c325-464e-9469-f1a968cb9736,430b8acd-ef36-4ef1-8231-0e730499d19a,Nigeria,NGA,NG,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,43989861,2011,2,Mid 2012 Global Fund Results.,True
71ee78b6-1b3e-4903-b9da-f1cba70aef07,c546498f-21fe-4685-909b-8a127a57afb0,Chad,TCD,TD,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,4500,2009,2,Mid 2010 Global Fund Results.,True
00176486-d358-4663-b5ce-f1d5a30e0f85,ef4cf219-ea30-4c9a-a2de-50e084257917,Somalia,SOM,SO,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),48990,2011,2,Mid 2012 Global Fund Results.,True
ede5d234-286d-422b-aa8b-f1e51d7c2891,216dd399-f56a-4064-a4ac-f88cc982fde5,Armenia,ARM,AM,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,29,2005,2,Mid 2006 Global Fund Results.,True
b8aab44a-0e97-45b2-bac2-f1f92198aaff,9b694df1-565a-4c5d-ad64-786048414bd9,Paraguay,PRY,PY,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),6692,2009,2,Mid 2010 Global Fund Results.,True
6b32dcc2-c151-46a0-b9d5-f1f96c8a52d5,38565614-b542-4558-96f5-6c0ab3e36f97,Honduras,HND,HN,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,10645,2016,2,Mid 2017 Global Fund Results.,True
f4f78088-5a12-4e8e-8aed-f2022f9ce1d6,38565614-b542-4558-96f5-6c0ab3e36f97,Honduras,HND,HN,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),8821,2008,2,Mid 2009 Global Fund Results.,True
796a7c31-c69b-46fa-a6e5-f213c8b85c97,d75fca8c-d7e4-4c8d-9c44-91d6112827c7,Cambodia,KHM,KH,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,37315,2010,2,Mid 2011 Global Fund Results.,True
20292634-e96e-462d-bb09-f21714ee2470,63887eb8-fa1d-45d5-8fd3-acbb7c2188c6,Central African Republic,CAF,CF,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,14405,2012,2,Mid 2013 Global Fund Results.,True
561810ff-8bb9-446d-bfa4-f24f98ff3e91,57e3816a-7b6f-400d-9621-1c82042a7765,Dominican Republic,DOM,DO,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),13503,2012,2,Mid 2013 Global Fund Results.,True
2d47c505-f38e-4cec-bc1e-f255ec1ef75c,bb0182e7-608f-4b8b-9076-8d8bfd65331c,Cuba,CUB,CU,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,17164,2016,2,Mid 2017 Global Fund Results.,True
c8a3557b-9c5d-49bb-8bf4-f282e4752757,c546498f-21fe-4685-909b-8a127a57afb0,Chad,TCD,TD,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),34635,2016,2,Mid 2017 Global Fund Results.,True
718e82d2-9c10-4689-9e64-f28e6b4b6960,97066ca6-87c9-41ac-8e17-859ff7daa514,Sri Lanka,LKA,LK,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),9892,2005,2,Mid 2006 Global Fund Results.,True
0a671d38-50b0-4620-9065-f2ab26f16a38,5f1b1f25-2479-438c-a84f-8093d3477a36,Burkina Faso,BFA,BF,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,3686,2005,2,Mid 2006 Global Fund Results.,True
2ec2f89d-0c78-4ddd-b555-f2afaab7d141,4ccf2884-f37a-477f-9e3d-fcd8926fb15e,Burundi,BDI,BI,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),50624,2016,2,Mid 2017 Global Fund Results.,True
38913ec6-24b5-477c-9ee1-f2be6fe36d2e,01ae2dc3-49f1-48b7-b9fb-2be348d15051,Lesotho,LSO,LS,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2fbe153b-6c4a-4a17-8809-80be2fe7fcc8,People currently on antiretroviral therapy,14579,2006,2,Mid 2007 Global Fund Results.,True
b12e385e-d653-47e9-800c-f2c483fda8fc,4ccf2884-f37a-477f-9e3d-fcd8926fb15e,Burundi,BDI,BI,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,6771436,2011,2,Mid 2012 Global Fund Results.,True
a23f42ec-331c-4236-a2fa-f2e3236cb57f,580f6be8-8d1f-49e8-9363-b6a23a27d349,Jordan,JOR,JO,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,8ba105f3-4f4c-40cf-958a-e5f171f002c4,Laboratory-confirmed pulmonary TB detected and treated (cumulative),647,2016,2,Mid 2017 Global Fund Results.,True
48043a68-2170-4f60-a7b0-f2e40aecc35b,780f55f5-d8cd-4189-944e-e2b82dcc317b,Congo,COG,CG,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,1206414,2016,2,Mid 2017 Global Fund Results.,True
2fce708b-7482-4693-80d4-f304b865aeb7,e0316ecb-e5d9-4e90-830d-10bddc0c4e5f,Multicountry Americas (Andean),QMD,,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,239574,2009,2,Mid 2010 Global Fund Results.,True
9018d3cc-1009-4eef-9373-f31068d455a2,c357c367-5c94-4ccc-b849-fc4f61159000,Sudan,SDN,SD,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,4a56e5c3-f2d8-4379-8031-9a24727c7225,Insecticide-treated nets distributed,1815108,2010,2,Mid 2011 Global Fund Results.,True
